date,var3,var1,var5,var2,var4
2023-05-06,13.9,129,22,0.58,0
2023-05-07,16.5,146,20,0.61,0
2023-05-08,9.8,108,27,0.44,0
2023-05-09,8.1,122,39,0.56,0
2023-05-10,8.2,103,31,0.34,0
2023-05-11,12.9,129,18,0.31,0
2023-05-12,12.7,125,28,0.39,0
2023-05-13,17.6,118,28,0.42,0
2023-05-14,12.5,123,20,0.33,0
2023-05-15,17.6,141,23,0.42,0
2023-05-16,9.4,107,31,0.39,0
2023-05-17,8.9,98,35,0.25,0
2023-05-18,9.8,138,13,0.4,0
2023-05-19,10.2,124,28,0.43,0
2023-05-20,15.5,139,29,0.35,0
2023-05-21,12.4,124,34,0.44,0
2023-05-22,16.2,134,17,0.2,0
2023-05-23,12.1,116,26,0.36,0
2023-05-24,11.9,130,23,0.19,0
2023-05-25,20.2,138,25,0.19,0
2023-05-26,11.8,121,24,0.23,0
2023-05-27,13.7,102,26,0.19,0
2023-05-28,9.4,106,29,0.22,0
2023-05-29,12.3,102,27,0.25,0
2023-05-30,13.2,104,32,0.35,0
2023-05-31,11.3,107,24,0.23,0
2023-06-01,4.7,118,21,0.09,0
2023-06-02,12.0,119,32,0.36,0
2023-06-03,14.8,111,39,0.15,0
2023-06-04,13.5,119,35,0.22,0
2023-06-05,10.7,94,30,0.26,0
2023-06-06,4.2,94,36,0.23,0
2023-06-07,7.6,98,26,0.31,0
2023-06-08,12.5,113,29,0.24,0
2023-06-09,11.1,99,27,0.1,0
2023-06-10,13.7,101,36,0.4,0
2023-06-11,10.2,106,34,0.19,0
2023-06-12,13.6,124,35,0.15,0
2023-06-13,8.8,88,31,0.25,0
2023-06-14,8.5,115,34,0.17,0
2023-06-15,4.8,116,29,0.18,0
2023-06-16,13.4,121,26,0.38,0
2023-06-17,13.1,126,26,0.1,0
2023-06-18,6.7,86,41,0.08,0
2023-06-19,4.3,92,30,0.12,0
2023-06-20,14.1,122,25,0.21,0
2023-06-21,9.6,104,18,-0.06,0
2023-06-22,12.5,108,27,-0.12,0
2023-06-23,16.7,111,29,0.01,0
2023-06-24,4.7,111,23,-0.1,0
2023-06-25,10.0,121,20,0.01,0
2023-06-26,11.7,123,16,0.1,0
2023-06-27,15.5,111,24,-0.05,0
2023-06-28,4.4,93,38,-0.11,0
2023-06-29,17.5,117,19,0.03,0
2023-06-30,8.7,83,37,0.1,0
2023-07-01,8.6,89,36,-0.17,0
2023-07-02,11.0,116,39,0.08,0
2023-07-03,7.7,90,37,0.07,0
2023-07-04,11.9,88,37,0.07,0
2023-07-05,5.2,84,35,0.09,0
2023-07-06,12.2,112,27,0.18,0
2023-07-07,8.5,97,34,-0.08,0
2023-07-08,8.0,103,35,-0.04,0
2023-07-09,16.4,86,33,-0.11,0
2023-07-10,11.8,105,35,-0.07,0
2023-07-11,12.3,105,43,0.07,0
2023-07-12,12.2,88,32,-0.22,1
2023-07-13,4.8,91,32,-0.18,0
2023-07-14,13.6,83,32,0.03,0
2023-07-15,3.6,111,28,-0.01,0
2023-07-16,7.5,98,36,-0.16,0
2023-07-17,9.4,108,28,-0.05,0
2023-07-18,10.1,84,34,-0.11,0
2023-07-19,10.8,101,28,0.0,0
2023-07-20,9.5,100,32,-0.15,0
2023-07-21,9.7,97,28,-0.06,0
2023-07-22,7.7,106,22,0.09,0
2023-07-23,4.0,85,35,-0.12,0
2023-07-24,9.8,76,44,-0.18,0
2023-07-25,11.5,94,29,-0.12,0
2023-07-26,14.4,96,25,-0.24,0
2023-07-27,6.6,90,41,0.03,0
2023-07-28,9.8,77,34,-0.2,1
2023-07-29,7.7,86,37,-0.26,0
2023-07-30,11.5,79,30,-0.32,0
2023-07-31,11.4,83,33,-0.13,0
2023-08-01,9.6,90,39,-0.16,0
2023-08-02,8.3,93,32,-0.31,0
2023-08-03,10.4,75,35,-0.21,0
2023-08-04,9.9,80,26,-0.42,0
2023-08-05,5.5,76,38,-0.26,0
2023-08-06,3.3,73,31,-0.24,0
2023-08-07,8.3,92,37,-0.12,0
2023-08-08,14.0,95,32,-0.38,0
2023-08-09,11.1,77,36,-0.44,0
2023-08-10,5.6,89,36,-0.4,0
2023-08-11,5.9,94,33,-0.45,1
2023-08-12,12.9,91,40,-0.19,0
2023-08-13,3.6,70,43,-0.18,0
2023-08-14,10.9,94,25,-0.31,0
2023-08-15,5.7,75,34,-0.22,0
2023-08-16,12.3,74,39,-0.34,0
2023-08-17,4.2,65,32,-0.37,0
2023-08-18,11.2,78,26,-0.4,0
2023-08-19,7.2,66,32,-0.4,0
2023-08-20,7.8,70,35,-0.53,0
2023-08-21,1.2,71,15,-0.36,0
2023-08-22,2.0,86,27,-0.39,0
2023-08-23,8.1,88,23,-0.32,0
2023-08-24,7.7,70,41,-0.39,0
2023-08-25,5.3,87,37,-0.42,0
2023-08-26,5.3,86,34,-0.5,0
2023-08-27,10.0,83,33,-0.41,0
2023-08-28,8.1,64,39,-0.34,0
2023-08-29,7.6,80,29,-0.54,0
2023-08-30,11.1,88,38,-0.42,0
2023-08-31,4.5,80,34,-0.41,0
2023-09-01,5.8,69,40,-0.51,0
2023-09-02,12.3,74,39,-0.5,0
2023-09-03,8.0,78,37,-0.42,0
2023-09-04,7.7,73,36,-0.56,0
2023-09-05,13.1,62,38,-0.42,0
2023-09-06,2.5,67,36,-0.54,0
2023-09-07,10.5,81,36,-0.35,0
2023-09-08,13.3,83,34,-0.23,0
2023-09-09,5.2,62,35,-0.55,0
2023-09-10,11.1,85,36,-0.42,0
2023-09-11,3.8,67,38,-0.54,0
2023-09-12,5.5,76,40,-0.37,0
2023-09-13,9.1,79,25,-0.6,0
2023-09-14,10.4,80,34,-0.43,1
2023-09-15,11.8,84,29,-0.57,0
2023-09-16,11.3,66,34,-0.5,0
2023-09-17,7.9,81,36,-0.59,0
2023-09-18,9.6,60,30,-0.41,0
2023-09-19,6.6,76,35,-0.57,0
2023-09-20,10.4,77,34,-0.44,0
2023-09-21,8.1,75,29,-0.53,0
2023-09-22,7.6,63,38,-0.51,0
2023-09-23,9.4,81,29,-0.48,0
2023-09-24,1.3,61,48,-0.57,0
2023-09-25,2.4,58,44,-0.48,0
2023-09-26,7.9,76,35,-0.35,0
2023-09-27,1.8,69,34,-0.58,0
2023-09-28,10.5,80,36,-0.38,0
2023-09-29,9.3,67,40,-0.35,0
2023-09-30,7.1,61,39,-0.58,0
2023-10-01,4.5,79,29,-0.65,0
2023-10-02,11.2,71,34,-0.47,0
2023-10-03,12.2,61,38,-0.55,0
2023-10-04,8.0,76,36,-0.31,0
2023-10-05,8.5,70,37,-0.5,0
2023-10-06,7.9,73,39,-0.58,0
2023-10-07,8.5,69,42,-0.61,0
2023-10-08,7.5,79,39,-0.39,0
2023-10-09,7.9,80,36,-0.55,0
2023-10-10,10.3,76,28,-0.49,0
2023-10-11,12.9,59,44,-0.4,0
2023-10-12,3.8,80,38,-0.54,0
2023-10-13,7.2,75,33,-0.49,0
2023-10-14,4.1,76,34,-0.49,0
2023-10-15,11.5,67,36,-0.42,0
2023-10-16,6.4,82,31,-0.42,0
2023-10-17,3.5,78,25,-0.5,0
2023-10-18,7.9,60,32,-0.47,0
2023-10-19,12.1,69,31,-0.51,0
2023-10-20,10.3,83,23,-0.62,0
2023-10-21,6.5,59,32,-0.44,0
2023-10-22,9.7,85,38,-0.28,0
2023-10-23,11.9,77,37,-0.55,0
2023-10-24,5.0,76,29,-0.54,0
2023-10-25,6.3,66,33,-0.54,0
2023-10-26,5.1,65,43,-0.38,0
2023-10-27,5.1,86,38,-0.4,0
2023-10-28,5.7,67,36,-0.46,0
2023-10-29,11.5,82,39,-0.53,0
2023-10-30,8.8,71,31,-0.43,0
2023-10-31,8.2,63,38,-0.59,0
2023-11-01,6.4,60,30,-0.42,0
2023-11-02,9.2,76,32,-0.34,0
2023-11-03,6.5,89,32,-0.55,0
2023-11-04,6.2,71,27,-0.57,0
2023-11-05,7.7,71,38,-0.25,0
2023-11-06,7.9,71,39,-0.47,0
2023-11-07,8.7,77,39,-0.29,0
2023-11-08,7.0,74,46,-0.41,0
2023-11-09,7.7,88,34,-0.41,0
2023-11-10,17.2,77,34,-0.34,0
2023-11-11,10.4,77,26,-0.47,0
2023-11-12,7.8,66,38,-0.36,0
2023-11-13,8.6,93,34,-0.41,0
2023-11-14,5.6,70,29,-0.49,0
2023-11-15,6.1,65,35,-0.32,0
2023-11-16,9.3,84,33,-0.38,0
2023-11-17,2.6,82,36,-0.36,0
2023-11-18,3.0,77,38,-0.46,0
2023-11-19,5.9,78,31,-0.17,0
2023-11-20,9.6,90,33,-0.24,0
2023-11-21,6.4,71,38,-0.22,0
2023-11-22,13.6,92,30,-0.34,0
2023-11-23,4.3,87,30,-0.48,0
2023-11-24,5.6,79,37,-0.1,0
2023-11-25,12.7,81,32,-0.3,0
2023-11-26,7.9,75,29,-0.36,0
2023-11-27,11.9,92,38,-0.23,0
2023-11-28,14.6,84,27,-0.15,0
2023-11-29,5.7,78,33,-0.26,0
2023-11-30,8.5,88,34,-0.13,0
2023-12-01,9.4,102,31,-0.14,0
2023-12-02,2.4,83,34,-0.35,0
2023-12-03,9.2,101,15,-0.3,0
2023-12-04,10.7,81,30,-0.13,0
2023-12-05,8.8,72,37,-0.49,0
2023-12-06,9.6,77,34,-0.22,0
2023-12-07,7.4,85,35,-0.34,0
2023-12-08,5.9,79,39,-0.24,0
2023-12-09,10.9,71,38,-0.21,0
2023-12-10,8.9,104,25,-0.21,0
2023-12-11,11.1,102,26,-0.22,0
2023-12-12,10.4,99,38,-0.27,0
2023-12-13,12.3,79,33,0.08,0
2023-12-14,10.6,77,34,0.04,0
2023-12-15,3.7,76,37,-0.25,0
2023-12-16,6.5,101,35,0.03,0
2023-12-17,12.6,109,23,-0.16,0
2023-12-18,8.9,91,29,-0.1,0
2023-12-19,6.6,80,25,-0.11,0
2023-12-20,12.5,95,29,-0.16,0
2023-12-21,9.5,89,35,0.01,0
2023-12-22,9.3,91,29,-0.06,0
2023-12-23,12.4,101,38,-0.12,0
2023-12-24,9.4,105,29,-0.19,0
2023-12-25,12.9,82,33,-0.14,0
2023-12-26,5.5,79,32,-0.21,0
2023-12-27,13.7,117,19,-0.03,0
2023-12-28,13.1,88,31,-0.15,0
2023-12-29,4.0,81,35,-0.04,0
2023-12-30,7.7,87,32,0.13,0
2023-12-31,11.6,82,34,0.12,1
2024-01-01,13.1,96,27,0.01,0
2024-01-02,10.8,113,21,0.01,0
2024-01-03,7.3,95,30,0.21,0
2024-01-04,12.9,100,31,0.09,0
2024-01-05,14.6,110,27,0.01,0
2024-01-06,6.8,103,30,-0.09,0
2024-01-07,8.3,119,30,0.1,0
2024-01-08,12.6,119,30,0.15,0
2024-01-09,10.3,84,37,0.01,0
2024-01-10,10.8,117,31,0.11,0
2024-01-11,12.4,104,31,0.06,0
2024-01-12,10.6,127,26,0.08,0
2024-01-13,4.3,106,38,-0.14,0
2024-01-14,11.5,128,28,0.1,0
2024-01-15,12.1,119,21,0.22,0
2024-01-16,8.9,97,21,0.07,0
2024-01-17,7.5,110,26,0.15,0
2024-01-18,7.7,131,26,0.08,0
2024-01-19,11.0,125,29,0.2,0
2024-01-20,11.9,92,25,0.15,0
2024-01-21,15.8,120,29,0.08,1
2024-01-22,14.0,104,34,0.32,0
2024-01-23,6.6,90,35,0.29,0
2024-01-24,7.3,108,30,0.14,0
2024-01-25,11.6,101,29,0.26,0
2024-01-26,14.6,127,22,0.27,0
2024-01-27,11.8,106,32,0.29,0
2024-01-28,6.9,129,27,0.06,0
2024-01-29,6.6,92,29,0.34,0
2024-01-30,10.5,106,41,0.19,0
2024-01-31,11.8,103,21,0.22,0
2024-02-01,12.6,103,28,0.53,0
2024-02-02,10.0,96,26,0.3,0
2024-02-03,11.2,102,31,0.24,0
2024-02-04,12.3,120,16,0.06,0
2024-02-05,12.9,108,34,0.43,0
2024-02-06,12.3,114,32,0.16,0
2024-02-07,11.4,112,28,0.2,0
2024-02-08,12.9,137,21,0.28,0
2024-02-09,14.0,138,25,0.46,0
2024-02-10,13.4,119,27,0.4,1
2024-02-11,12.0,112,32,0.32,0
2024-02-12,11.2,101,29,0.37,0
2024-02-13,18.2,142,20,0.28,0
2024-02-14,10.8,100,35,0.36,0
2024-02-15,9.3,112,30,0.36,0
2024-02-16,13.9,112,26,0.46,0
2024-02-17,7.2,113,29,0.46,0
2024-02-18,7.4,106,29,0.42,0
2024-02-19,14.7,137,24,0.34,0
2024-02-20,11.9,104,35,0.46,1
2024-02-21,9.3,130,22,0.38,0
2024-02-22,9.4,105,25,0.29,0
2024-02-23,8.5,103,30,0.36,0
2024-02-24,13.0,145,18,0.41,0
2024-02-25,13.7,109,23,0.5,0
2024-02-26,16.2,141,26,0.4,0
2024-02-27,12.6,127,23,0.3,0
2024-02-28,8.8,104,19,0.43,0
2024-02-29,10.9,149,24,0.44,0
2024-03-01,15.6,113,25,0.45,0
2024-03-02,16.2,144,24,0.53,0
2024-03-03,8.9,110,33,0.54,0
2024-03-04,16.7,145,21,0.39,0
2024-03-05,10.0,102,19,0.39,0
2024-03-06,11.9,128,14,0.35,0
2024-03-07,15.4,141,18,0.53,0
2024-03-08,12.8,150,19,0.61,0
2024-03-09,13.9,149,26,0.43,0
2024-03-10,14.8,144,22,0.44,0
2024-03-11,13.3,148,33,0.62,0
2024-03-12,13.3,113,19,0.52,0
2024-03-13,17.3,117,27,0.52,0
2024-03-14,9.5,118,24,0.36,0
2024-03-15,7.2,122,26,0.55,0
2024-03-16,6.3,123,34,0.39,0
2024-03-17,12.6,131,32,0.37,0
2024-03-18,9.2,112,27,0.45,0
2024-03-19,14.5,139,26,0.43,0
2024-03-20,11.6,112,28,0.47,0
2024-03-21,7.2,120,20,0.35,0
2024-03-22,7.6,130,24,0.59,0
2024-03-23,15.4,145,18,0.61,0
2024-03-24,14.6,142,21,0.3,0
2024-03-25,12.4,137,18,0.59,0
2024-03-26,6.2,112,28,0.42,0
2024-03-27,14.6,132,25,0.58,0
2024-03-28,14.7,109,31,0.49,0
2024-03-29,13.2,124,26,0.5,0
2024-03-30,10.0,125,33,0.48,0
2024-03-31,10.7,106,39,0.62,0
2024-04-01,7.7,118,24,0.38,0
2024-04-02,18.6,154,24,0.56,0
2024-04-03,15.6,154,29,0.61,0
2024-04-04,6.9,122,30,0.57,0
2024-04-05,9.7,106,32,0.73,0
2024-04-06,12.7,113,18,0.44,0
2024-04-07,11.4,124,22,0.59,0
2024-04-08,14.5,153,17,0.48,0
2024-04-09,7.4,111,34,0.62,0
2024-04-10,16.0,143,17,0.49,0
2024-04-11,9.0,109,27,0.45,0
2024-04-12,8.9,154,23,0.62,0
2024-04-13,11.2,123,21,0.44,0
2024-04-14,17.2,143,22,0.34,0
2024-04-15,10.9,121,26,0.43,0
2024-04-16,18.7,135,27,0.54,0
2024-04-17,12.6,113,30,0.62,0
2024-04-18,12.0,110,31,0.49,0
2024-04-19,14.7,151,20,0.61,0
2024-04-20,14.8,150,11,0.34,0
2024-04-21,14.0,148,21,0.42,0
2024-04-22,12.5,134,23,0.44,0
2024-04-23,15.9,143,25,0.45,0
2024-04-24,7.8,106,26,0.47,0
2024-04-25,8.7,119,26,0.52,0
2024-04-26,8.4,118,26,0.41,0
2024-04-27,19.5,134,19,0.46,0
2024-04-28,13.5,119,20,0.44,0
2024-04-29,11.8,109,30,0.35,0
2024-04-30,9.9,131,28,0.42,0
2024-05-01,16.1,142,18,0.42,0
2024-05-02,11.7,120,24,0.41,0
2024-05-03,11.3,107,32,0.43,0
2024-05-04,8.1,110,32,0.43,0
2024-05-05,11.7,112,28,0.37,0
2024-05-06,10.2,115,29,0.54,1
2024-05-07,10.8,131,26,0.29,0
2024-05-08,15.1,129,27,0.33,0
2024-05-09,8.7,133,18,0.67,0
2024-05-10,13.3,116,36,0.28,0
2024-05-11,16.0,139,23,0.25,0
2024-05-12,8.2,108,32,0.45,0
2024-05-13,9.6,121,21,0.16,0
2024-05-14,13.0,137,21,0.34,0
2024-05-15,11.4,106,30,0.57,0
2024-05-16,9.7,102,20,0.2,0
2024-05-17,15.2,139,17,0.15,0
2024-05-18,16.6,113,23,0.19,0
2024-05-19,11.4,129,17,0.42,0
2024-05-20,4.6,97,31,0.44,0
2024-05-21,15.3,128,24,0.27,0
2024-05-22,16.0,110,35,0.38,0
2024-05-23,10.9,97,24,0.45,0
2024-05-24,9.0,123,26,0.48,0
2024-05-25,10.1,105,24,0.27,0
2024-05-26,7.8,112,19,0.06,0
2024-05-27,11.6,97,33,0.2,0
2024-05-28,5.9,100,33,0.23,0
2024-05-29,9.8,107,31,0.24,0
2024-05-30,6.7,97,24,0.24,0
2024-05-31,13.8,134,23,0.36,0
2024-06-01,8.1,92,34,0.37,0
2024-06-02,11.8,113,32,0.22,0
2024-06-03,9.8,97,33,0.34,0
2024-06-04,7.5,105,33,0.26,0
2024-06-05,15.1,132,28,0.22,0
2024-06-06,9.6,97,31,0.3,0
2024-06-07,10.3,133,25,0.2,0
2024-06-08,16.5,98,35,0.39,0
2024-06-09,13.6,122,27,0.04,0
2024-06-10,10.7,112,33,0.12,0
2024-06-11,16.9,127,28,0.15,0
2024-06-12,16.7,112,24,0.2,0
2024-06-13,10.6,110,21,0.28,0
2024-06-14,10.5,95,31,0.14,0
2024-06-15,6.4,94,25,-0.01,0
2024-06-16,12.1,125,25,0.21,0
2024-06-17,9.4,100,29,0.19,0
2024-06-18,10.7,101,36,-0.09,0
2024-06-19,12.7,117,29,0.1,0
2024-06-20,11.6,99,35,-0.07,0
2024-06-21,13.1,124,22,0.01,0
2024-06-22,7.8,114,34,-0.02,0
2024-06-23,8.0,108,32,0.15,0
2024-06-24,10.3,119,28,0.07,0
2024-06-25,7.6,84,24,-0.08,0
2024-06-26,12.4,92,37,0.13,0
2024-06-27,6.5,100,38,-0.11,0
2024-06-28,7.9,90,32,0.05,0
2024-06-29,14.0,111,27,-0.07,0
2024-06-30,10.8,117,24,-0.03,0
2024-07-01,11.1,97,22,0.05,0
2024-07-02,8.9,93,28,0.04,0
2024-07-03,12.5,117,34,0.11,0
2024-07-04,8.9,96,36,-0.04,0
2024-07-05,11.7,97,26,-0.01,0
2024-07-06,4.5,91,28,-0.09,0
2024-07-07,10.1,112,38,-0.04,0
2024-07-08,10.8,99,25,-0.02,0
2024-07-09,12.2,106,25,-0.08,0
2024-07-10,15.2,107,26,-0.26,0
2024-07-11,7.7,89,25,-0.06,0
2024-07-12,13.6,92,28,-0.06,0
2024-07-13,8.7,107,25,-0.17,0
2024-07-14,12.8,88,27,-0.24,0
2024-07-15,12.8,103,36,0.02,0
2024-07-16,8.1,108,22,-0.08,0
2024-07-17,10.5,96,30,-0.16,0
2024-07-18,9.8,100,25,-0.26,0
2024-07-19,12.1,102,28,-0.24,0
2024-07-20,9.6,103,24,-0.03,0
2024-07-21,7.7,86,33,-0.16,0
2024-07-22,11.4,73,37,-0.24,0
2024-07-23,8.2,85,40,-0.14,0
2024-07-24,11.9,94,28,-0.28,0
2024-07-25,7.9,86,40,-0.05,0
2024-07-26,14.6,96,26,-0.08,0
2024-07-27,6.2,82,32,-0.27,0
2024-07-28,7.3,91,40,-0.29,0
2024-07-29,12.1,75,49,-0.5,0
2024-07-30,8.1,94,39,-0.39,0
2024-07-31,13.5,87,31,-0.38,0
2024-08-01,10.2,75,37,-0.24,0
2024-08-02,7.2,77,38,-0.3,0
2024-08-03,3.8,92,33,-0.41,0
2024-08-04,8.2,83,28,-0.31,0
2024-08-05,7.6,73,36,-0.24,1
2024-08-06,13.3,98,27,-0.24,0
2024-08-07,13.7,89,27,-0.49,0
2024-08-08,7.5,96,29,-0.32,0
2024-08-09,10.3,79,35,-0.45,0
2024-08-10,10.3,80,39,-0.23,0
2024-08-11,12.5,93,30,-0.25,0
2024-08-12,9.6,81,33,-0.42,0
2024-08-13,2.8,86,36,-0.42,1
2024-08-14,6.6,71,36,-0.39,0
2024-08-15,4.2,77,36,-0.58,0
2024-08-16,6.1,67,36,-0.33,0
2024-08-17,9.8,69,37,-0.39,0
2024-08-18,7.1,62,32,-0.27,0
2024-08-19,9.7,63,38,-0.49,0
2024-08-20,10.2,92,38,-0.44,0
2024-08-21,3.0,69,37,-0.54,0
2024-08-22,0.5,81,29,-0.49,0
2024-08-23,9.0,86,40,-0.52,0
2024-08-24,7.1,77,38,-0.3,0
2024-08-25,3.6,65,40,-0.48,0
2024-08-26,3.1,82,37,-0.4,0
2024-08-27,5.6,78,28,-0.46,0
2024-08-28,7.6,82,36,-0.55,0
2024-08-29,10.2,82,40,-0.44,0
2024-08-30,9.4,88,29,-0.37,0
2024-08-31,12.4,76,25,-0.56,0
2024-09-01,3.8,69,38,-0.36,0
2024-09-02,10.4,78,34,-0.53,0
2024-09-03,6.2,61,30,-0.5,0
2024-09-04,10.5,84,36,-0.4,0
2024-09-05,4.9,62,40,-0.52,0
2024-09-06,9.9,67,29,-0.46,0
2024-09-07,9.0,81,43,-0.49,0
2024-09-08,5.5,75,38,-0.45,0
2024-09-09,6.9,69,26,-0.71,0
2024-09-10,6.4,71,39,-0.65,0
2024-09-11,9.7,82,37,-0.41,0
2024-09-12,3.2,67,43,-0.37,0
2024-09-13,8.1,82,30,-0.57,1
2024-09-14,7.1,59,42,-0.51,0
2024-09-15,8.0,79,33,-0.45,0
2024-09-16,12.1,81,31,-0.42,0
2024-09-17,8.5,62,33,-0.69,0
2024-09-18,6.9,69,26,-0.58,0
2024-09-19,6.8,61,40,-0.52,0
2024-09-20,8.5,76,33,-0.42,0
2024-09-21,8.3,71,22,-0.24,0
2024-09-22,1.9,74,35,-0.52,0
2024-09-23,5.3,62,43,-0.64,1
2024-09-24,1.7,62,31,-0.46,0
2024-09-25,9.5,57,35,-0.37,0
2024-09-26,6.3,65,39,-0.49,0
2024-09-27,6.6,72,22,-0.59,0
2024-09-28,10.7,80,31,-0.4,0
2024-09-29,8.8,75,36,-0.43,0
2024-09-30,3.4,68,33,-0.6,0
2024-10-01,8.1,83,26,-0.46,0
2024-10-02,6.6,76,28,-0.4,0
2024-10-03,3.0,82,25,-0.38,0
2024-10-04,5.0,71,32,-0.51,0
2024-10-05,5.7,63,42,-0.53,0
2024-10-06,5.5,58,50,-0.37,0
2024-10-07,3.3,77,34,-0.62,0
2024-10-08,9.5,60,41,-0.45,0
2024-10-09,6.2,65,32,-0.63,0
2024-10-10,7.2,71,25,-0.39,0
2024-10-11,8.4,72,44,-0.52,0
2024-10-12,5.0,74,32,-0.36,0
2024-10-13,7.5,61,41,-0.44,0
2024-10-14,5.6,67,37,-0.61,0
2024-10-15,4.7,74,40,-0.34,1
2024-10-16,10.2,85,37,-0.33,0
2024-10-17,12.3,78,35,-0.39,0
2024-10-18,10.6,84,35,-0.55,0
2024-10-19,10.7,79,40,-0.5,0
2024-10-20,5.8,74,33,-0.46,0
2024-10-21,1.5,63,45,-0.54,0
2024-10-22,12.2,77,31,-0.29,0
2024-10-23,13.8,76,35,-0.45,0
2024-10-24,12.2,76,37,-0.73,0
2024-10-25,6.2,72,27,-0.42,0
2024-10-26,3.9,74,42,-0.48,0
2024-10-27,3.6,68,38,-0.45,0
2024-10-28,2.3,74,51,-0.48,0
2024-10-29,6.2,65,47,-0.36,0
2024-10-30,13.1,83,33,-0.32,0
2024-10-31,6.1,65,45,-0.4,0
2024-11-01,7.1,62,41,-0.46,0
2024-11-02,11.4,73,36,-0.42,0
2024-11-03,6.8,80,25,-0.41,0
2024-11-04,13.4,73,28,-0.49,0
2024-11-05,12.9,69,36,-0.35,0
2024-11-06,7.4,78,31,-0.35,0
2024-11-07,5.5,72,36,-0.24,0
2024-11-08,11.1,90,38,-0.26,0
2024-11-09,8.0,90,36,-0.45,0
2024-11-10,4.2,77,31,-0.3,0
2024-11-11,11.0,72,40,-0.47,0
2024-11-12,12.1,85,28,-0.3,0
2024-11-13,6.9,64,31,-0.41,0
2024-11-14,4.0,78,36,-0.46,0
2024-11-15,3.7,74,31,-0.32,0
2024-11-16,9.6,93,28,-0.61,0
2024-11-17,4.9,64,42,-0.51,0
2024-11-18,7.2,82,36,-0.35,0
2024-11-19,11.9,88,30,-0.32,0
2024-11-20,10.2,80,25,-0.35,0
2024-11-21,10.9,68,32,-0.47,0
2024-11-22,6.7,97,40,-0.39,0
2024-11-23,7.3,83,38,-0.26,1
2024-11-24,10.9,86,39,-0.23,0
2024-11-25,8.7,74,36,-0.28,0
2024-11-26,12.9,83,31,-0.16,0
2024-11-27,9.4,81,38,-0.23,0
2024-11-28,12.5,70,42,-0.34,0
2024-11-29,8.7,71,33,-0.28,0
2024-11-30,12.9,97,27,-0.39,0
2024-12-01,6.7,77,26,-0.25,0
2024-12-02,7.6,76,31,-0.12,0
2024-12-03,11.4,87,35,-0.16,0
2024-12-04,14.4,96,27,-0.08,0
2024-12-05,9.4,72,40,-0.24,0
2024-12-06,8.9,91,41,-0.07,0
2024-12-07,11.6,75,35,-0.21,0
2024-12-08,0.6,72,35,-0.04,0
2024-12-09,3.0,73,38,-0.18,0
2024-12-10,12.2,102,26,-0.1,0
2024-12-11,7.7,77,31,-0.01,0
2024-12-12,9.2,74,32,-0.17,0
2024-12-13,9.1,89,26,-0.12,0
2024-12-14,12.1,104,33,-0.01,0
2024-12-15,6.0,84,30,-0.14,0
2024-12-16,10.7,90,37,-0.25,0
2024-12-17,10.6,76,37,0.1,0
2024-12-18,12.9,92,31,-0.15,0
2024-12-19,15.7,97,34,-0.08,0
2024-12-20,10.5,98,25,0.03,0
2024-12-21,9.7,89,28,-0.14,0
2024-12-22,4.3,89,35,-0.17,0
2024-12-23,6.5,81,22,-0.03,0
2024-12-24,8.6,92,31,-0.23,0
2024-12-25,11.4,82,36,-0.07,0
2024-12-26,9.0,108,34,-0.01,0
2024-12-27,14.1,117,34,-0.05,0
2024-12-28,11.8,118,25,-0.17,0
2024-12-29,10.9,114,31,0.15,0
2024-12-30,11.1,104,25,0.01,0
2024-12-31,9.7,109,25,0.15,0
